:+1:	👍
:gambia:	🇬🇲
:game_die:	🎲
:garlic:	🧄
:gb:	🇬🇧
:gear:	⚙️
:gem:	💎
:gem_stone:	💎
:gemini:	♊
:genie:	🧞‍♂️
:genie_man:	🧞‍♂️
:genie_woman:	🧞‍♀️
:georgia:	🇬🇪
:ghana:	🇬🇭
:ghost:	👻
:gibraltar:	🇬🇮
:gift:	🎁
:gift_heart:	💝
:ginger_root:	🫚
:giraffe:	🦒
:giraffe_face:	🦒
:girl:	👧
:girl_tone1:	👧🏻
:girl_tone2:	👧🏼
:girl_tone3:	👧🏽
:girl_tone4:	👧🏾
:girl_tone5:	👧🏿
:glass_of_milk:	🥛
:glasses:	👓
:globe_showing_Americas:	🌎
:globe_showing_Asia-Australia:	🌏
:globe_showing_Europe-Africa:	🌍
:globe_with_meridians:	🌐
:gloves:	🧤
:glowing_star:	🌟
:goal:	🥅
:goal_net:	🥅
:goat:	🐐
:goblin:	👺
:goggles:	🥽
:golf:	⛳
:golfer:	🏌️‍♂️
:golfing:	🏌️
:golfing_man:	🏌️‍♂️
:golfing_woman:	🏌️‍♀️
:goose:	🪿
:gorilla:	🦍
:graduation_cap:	🎓
:grapes:	🍇
:greece:	🇬🇷
:green_apple:	🍏
:green_book:	📗
:green_circle:	🟢
:green_heart:	💚
:green_salad:	🥗
:green_square:	🟩
:greenland:	🇬🇱
:grenada:	🇬🇩
:grey_exclamation:	❕
:grey_heart:	🩶
:grey_question:	❔
:grimacing:	😬
:grimacing_face:	😬
:grin:	😁
:grinning:	😀
:grinning_cat:	😺
:grinning_cat_with_smiling_eyes:	😸
:grinning_face:	😀
:grinning_face_with_big_eyes:	😃
:grinning_face_with_smiling_eyes:	😄
:grinning_face_with_sweat:	😅
:grinning_squinting_face:	😆
:growing_heart:	💗
:guadeloupe:	🇬🇵
:guam:	🇬🇺
:guard:	💂
:guard_tone1:	💂🏻
:guard_tone2:	💂🏼
:guard_tone3:	💂🏽
:guard_tone4:	💂🏾
:guard_tone5:	💂🏿
:guardsman:	💂‍♂️
:guardswoman:	💂‍♀️
:guatemala:	🇬🇹
:guernsey:	🇬🇬
:guide_dog:	🦮
:guinea:	🇬🇳
:guinea_bissau:	🇬🇼
:guitar:	🎸
:gun:	🔫
:guyana:	🇬🇾
:hair_pick:	🪮
:haircut:	💇‍♀️
:haircut_man:	💇‍♂️
:haircut_woman:	💇‍♀️
:haiti:	🇭🇹
:hamburger:	🍔
:hammer:	🔨
:hammer_and_pick:	⚒️
:hammer_and_wrench:	🛠️
:hammer_pick:	⚒
:hamsa:	🪬
:hamster:	🐹
:hand:	✋
:hand_over_mouth:	🤭
:hand_splayed_tone1:	🖐🏻
:hand_splayed_tone2:	🖐🏼
:hand_splayed_tone3:	🖐🏽
:hand_splayed_tone4:	🖐🏾
:hand_splayed_tone5:	🖐🏿
:hand_with_fingers_splayed:	🖐
:hand_with_index_finger_and_thumb_crossed:	🫰
:handbag:	👜
:handball:	🤾
:handball_person:	🤾
:handshake:	🤝
:hankey:	💩
:hash:	#️⃣
:hatched_chick:	🐥
:hatching_chick:	🐣
:head_bandage:	🤕
:head_shaking_horizontally:	🙂‍↔️
:head_shaking_vertically:	🙂‍↕️
:headphone:	🎧
:headphones:	🎧
:headstone:	🪦
:health_worker:	🧑‍⚕️
:hear-no-evil_monkey:	🙉
:hear_no_evil:	🙉
:heard_mcdonald_islands:	🇭🇲
:heart:	❤️
:heart_decoration:	💟
:heart_exclamation:	❣
:heart_eyes:	😍
:heart_eyes_cat:	😻
:heart_hands:	🫶
:heart_on_fire:	❤️‍🔥
:heart_suit:	♥
:heart_with_arrow:	💘
:heart_with_ribbon:	💝
:heartbeat:	💓
:heartpulse:	💗
:hearts:	♥️
:heavy_check_mark:	✔️
:heavy_division_sign:	➗
:heavy_dollar_sign:	💲
:heavy_equals_sign:	🟰
:heavy_exclamation_mark:	❗
:heavy_heart_exclamation:	❣️
:heavy_heart_exclamation_mark_ornament:	❣️
:heavy_minus_sign:	➖
:heavy_multiplication_x:	✖️
:heavy_plus_sign:	➕
:hedgehog:	🦔
:helicopter:	🚁
:helmet_with_cross:	⛑
:helmet_with_white_cross:	⛑️
:herb:	🌿
:hibiscus:	🌺
:high-heeled_shoe:	👠
:high-speed_train:	🚄
:high_brightness:	🔆
:high_heel:	👠
:high_voltage:	⚡
:hiking_boot:	🥾
:hindu_temple:	🛕
:hippopotamus:	🦛
:hocho:	🔪
:hockey:	🏒
:hole:	🕳️
:hollow_red_circle:	⭕
:homes:	🏘
:honduras:	🇭🇳
:honey_pot:	🍯
:honeybee:	🐝
:hong_kong:	🇭🇰
:hook:	🪝
:horizontal_traffic_light:	🚥
:horse:	🐴
:horse_face:	🐴
:horse_racing:	🏇
:horse_racing_tone1:	🏇🏻
:horse_racing_tone2:	🏇🏼
:horse_racing_tone3:	🏇🏽
:horse_racing_tone4:	🏇🏾
:horse_racing_tone5:	🏇🏿
:hospital:	🏥
:hot_beverage:	☕
:hot_dog:	🌭
:hot_face:	🥵
:hot_pepper:	🌶️
:hot_springs:	♨
:hotdog:	🌭
:hotel:	🏨
:hotsprings:	♨️
:hourglass:	⌛
:hourglass_done:	⌛
:hourglass_flowing_sand:	⏳
:hourglass_not_done:	⏳
:house:	🏠
:house_abandoned:	🏚
:house_buildings:	🏘️
:house_with_garden:	🏡
:houses:	🏘
:hugging:	🤗
:hugging_face:	🤗
:hugs:	🤗
:hundred_points:	💯
:hungary:	🇭🇺
:hushed:	😯
:hushed_face:	😯
:hut:	🛖
:hyacinth:	🪻
:i_love_you_hand_sign:	🤟
:ice:	🧊
:ice_cream:	🍨
:ice_cube:	🧊
:ice_hockey:	🏒
:ice_hockey_stick_and_puck:	🏒
:ice_skate:	⛸️
:icecream:	🍦
:iceland:	🇮🇸
:id:	🆔
:identification_card:	🪪
:ideograph_advantage:	🉐
:imp:	👿
:inbox_tray:	📥
:incoming_envelope:	📨
:index_pointing_at_the_viewer:	🫵
:index_pointing_up:	☝
:india:	🇮🇳
:indonesia:	🇮🇩
:infinity:	♾️
:information:	ℹ
:information_desk_person:	💁‍♀️
:information_source:	ℹ️
:innocent:	😇
:input_latin_letters:	🔤
:input_latin_lowercase:	🔡
:input_latin_uppercase:	🔠
:input_numbers:	🔢
:input_symbols:	🔣
:interrobang:	⁉️
:iphone:	📱
:iran:	🇮🇷
:iraq:	🇮🇶
:ireland:	🇮🇪
:island:	🏝
:isle_of_man:	🇮🇲
:israel:	🇮🇱
:it:	🇮🇹
:izakaya_lantern:	🏮
:jack-o-lantern:	🎃
:jack_o_lantern:	🎃
:jamaica:	🇯🇲
:japan:	🗾
:japanese_castle:	🏯
:japanese_goblin:	👺
:japanese_ogre:	👹
:jar:	🫙
:jeans:	👖
:jellyfish:	🪼
:jersey:	🇯🇪
:jigsaw:	🧩
:joker:	🃏
:jordan:	🇯🇴
:joy:	😂
:joy_cat:	😹
:joystick:	🕹️
:jp:	🇯🇵
:judge:	🧑‍⚖️
:juggling:	🤹
:juggling_person:	🤹
:kaaba:	🕋
:kangaroo:	🦘
:kazakhstan:	🇰🇿
:kenya:	🇰🇪
:key:	🔑
:key2:	🗝
:keyboard:	⌨️
:keycap_#:	#️⃣
:keycap_*:	*️⃣
:keycap_0:	0️⃣
:keycap_1:	1️⃣
:keycap_10:	🔟
:keycap_2:	2️⃣
:keycap_3:	3️⃣
:keycap_4:	4️⃣
:keycap_5:	5️⃣
:keycap_6:	6️⃣
:keycap_7:	7️⃣
:keycap_8:	8️⃣
:keycap_9:	9️⃣
:keycap_star:	*️⃣
:keycap_ten:	🔟
:khanda:	🪯
:kick_scooter:	🛴
:kimono:	👘
:kiribati:	🇰🇮
:kiss:	💋
:kiss_man_man:	👨‍❤️‍💋‍👨
:kiss_mark:	💋
:kiss_mm:	👨‍❤️‍💋‍👨
:kiss_woman_man:	👩‍❤️‍💋‍👨
:kiss_woman_woman:	👩‍❤️‍💋‍👩
:kiss_ww:	👩‍❤️‍💋‍👩
:kissing:	😗
:kissing_cat:	😽
:kissing_closed_eyes:	😚
:kissing_face:	😗
:kissing_face_with_closed_eyes:	😚
:kissing_face_with_smiling_eyes:	😙
:kissing_heart:	😘
:kissing_smiling_eyes:	😙
:kitchen_knife:	🔪
:kite:	🪁
:kiwi:	🥝
:kiwi_fruit:	🥝
:kiwifruit:	🥝
:kneeling_man:	🧎‍♂️
:kneeling_person:	🧎
:kneeling_woman:	🧎‍♀️
:knife:	🔪
:knife_fork_plate:	🍽️
:knot:	🪢
:koala:	🐨
:koko:	🈁
:kosovo:	🇽🇰
:kr:	🇰🇷
:kuwait:	🇰🇼
:kyrgyzstan:	🇰🇬
:lab_coat:	🥼
:label:	🏷️
:lacrosse:	🥍
:ladder:	🪜
:lady_beetle:	🐞
:ladybug:	🐞
:lantern:	🏮
:laos:	🇱🇦
:laptop:	💻
:large_blue_circle:	🔵
:large_blue_diamond:	🔷
:large_blue_square:	🟦
:large_brown_circle:	🟤
:large_brown_square:	🟫
:large_green_circle:	🟢
:large_green_square:	🟩
:large_orange_circle:	🟠
:large_orange_diamond:	🔶
:large_orange_square:	🟧
:large_purple_circle:	🟣
:large_purple_square:	🟪
:large_red_square:	🟥
:large_yellow_circle:	🟡
:large_yellow_square:	🟨
:last_quarter_moon:	🌗
:last_quarter_moon_face:	🌜
:last_quarter_moon_with_face:	🌜
:last_track_button:	⏮
:latin_cross:	✝️
:latvia:	🇱🇻
:laughing:	😆
:leaf_fluttering_in_wind:	🍃
:leafy_green:	🥬
:leaves:	🍃
:lebanon:	🇱🇧
:ledger:	📒
:left-facing_fist:	🤛
:left-right_arrow:	↔
:left_arrow:	⬅
:left_arrow_curving_right:	↪
:left_facing_fist:	🤛
:left_facing_fist_tone1:	🤛🏻
:left_facing_fist_tone2:	🤛🏼
:left_facing_fist_tone3:	🤛🏽
:left_facing_fist_tone4:	🤛🏾
:left_facing_fist_tone5:	🤛🏿
:left_luggage:	🛅
:left_right_arrow:	↔️
:left_speech_bubble:	🗨️
:leftwards_arrow_with_hook:	↩️
:leftwards_hand:	🫲
:leftwards_pushing_hand:	🫷
:leg:	🦵
:lemon:	🍋
:leo:	♌
:leopard:	🐆
:lesotho:	🇱🇸
:level_slider:	🎚️
:liberia:	🇱🇷
:libra:	♎
:libya:	🇱🇾
:liechtenstein:	🇱🇮
:light_blue_heart:	🩵
:light_bulb:	💡
:light_rail:	🚈
:lightning:	🌩️
:lime:	🍋‍🟩
:link:	🔗
:linked_paperclips:	🖇️
:lion:	🦁
:lion_face:	🦁
:lips:	👄
:lipstick:	💄
:lithuania:	🇱🇹
:litter_in_bin_sign:	🚮
:lizard:	🦎
:llama:	🦙
:lobster:	🦞
:lock:	🔒
:lock_with_ink_pen:	🔏
:locked:	🔒
:locked_with_key:	🔐
:locked_with_pen:	🔏
:locomotive:	🚂
:lollipop:	🍭
:long_drum:	🪘
:loop:	➿
:lotion_bottle:	🧴
:lotus:	🪷
:lotus_position:	🧘
:lotus_position_man:	🧘‍♂️
:lotus_position_woman:	🧘‍♀️
:loud_sound:	🔊
:loudly_crying_face:	😭
:loudspeaker:	📢
:love-you_gesture:	🤟
:love_hotel:	🏩
:love_letter:	💌
:love_you_gesture:	🤟
:love_you_gesture_tone1:	🤟🏻
:love_you_gesture_tone2:	🤟🏼
:love_you_gesture_tone3:	🤟🏽
:love_you_gesture_tone4:	🤟🏾
:love_you_gesture_tone5:	🤟🏿
:low_battery:	🪫
:low_brightness:	🔅
:lower_left_ballpoint_pen:	🖊️
:lower_left_crayon:	🖍️
:lower_left_fountain_pen:	🖋️
:lower_left_paintbrush:	🖌️
:luggage:	🧳
:lungs:	🫁
:luxembourg:	🇱🇺
:lying_face:	🤥
:m:	ⓜ️
:macau:	🇲🇴
:macedonia:	🇲🇰
:madagascar:	🇲🇬
:mag:	🔍
:mag_right:	🔎
:mage:	🧙‍♀️
:mage_man:	🧙‍♂️
:mage_tone1:	🧙🏻
:mage_tone2:	🧙🏼
:mage_tone3:	🧙🏽
:mage_tone4:	🧙🏾
:mage_tone5:	🧙🏿
:mage_woman:	🧙‍♀️
:magic_wand:	🪄
:magnet:	🧲
:magnifying_glass_tilted_left:	🔍
:magnifying_glass_tilted_right:	🔎
:mahjong:	🀄
:mahjong_red_dragon:	🀄
:mailbox:	📫
:mailbox_closed:	📪
:mailbox_with_mail:	📬
:mailbox_with_no_mail:	📭
:malawi:	🇲🇼
:malaysia:	🇲🇾
:maldives:	🇲🇻
:male-artist:	👨‍🎨
:male-astronaut:	👨‍🚀
:male-construction-worker:	👷‍♂️
:male-cook:	👨‍🍳
:male-detective:	🕵️‍♂️
:male-doctor:	👨‍⚕️
:male-factory-worker:	👨‍🏭
:male-farmer:	👨‍🌾
:male-firefighter:	👨‍🚒
:male-guard:	💂‍♂️
:male-judge:	👨‍⚖️
:male-mechanic:	👨‍🔧
:male-office-worker:	👨‍💼
:male-pilot:	👨‍✈️
:male-police-officer:	👮‍♂️
:male-scientist:	👨‍🔬
:male-singer:	👨‍🎤
:male-student:	👨‍🎓
:male-teacher:	👨‍🏫
:male-technologist:	👨‍💻
:male_detective:	🕵️‍♂️
:male_elf:	🧝‍♂️
:male_fairy:	🧚‍♂️
:male_genie:	🧞‍♂️
:male_mage:	🧙‍♂️
:male_sign:	♂️
:male_superhero:	🦸‍♂️
:male_supervillain:	🦹‍♂️
:male_vampire:	🧛‍♂️
:male_zombie:	🧟‍♂️
:mali:	🇲🇱
:malta:	🇲🇹
:mammoth:	🦣
:man:	👨
:man-biking:	🚴‍♂️
:man-bouncing-ball:	⛹️‍♂️
:man-bowing:	🙇‍♂️
:man-boy:	👨‍👦
:man-boy-boy:	👨‍👦‍👦
:man-cartwheeling:	🤸‍♂️
:man-facepalming:	🤦‍♂️
:man-frowning:	🙍‍♂️
:man-gesturing-no:	🙅‍♂️
:man-gesturing-ok:	🙆‍♂️
:man-getting-haircut:	💇‍♂️
:man-getting-massage:	💆‍♂️
:man-girl:	👨‍👧
:man-girl-boy:	👨‍👧‍👦
:man-girl-girl:	👨‍👧‍👧
:man-golfing:	🏌️‍♂️
:man-heart-man:	👨‍❤️‍👨
:man-juggling:	🤹‍♂️
:man-kiss-man:	👨‍❤️‍💋‍👨
:man-lifting-weights:	🏋️‍♂️
:man-man-boy:	👨‍👨‍👦
:man-man-boy-boy:	👨‍👨‍👦‍👦
:man-man-girl:	👨‍👨‍👧
:man-man-girl-boy:	👨‍👨‍👧‍👦
:man-man-girl-girl:	👨‍👨‍👧‍👧
:man-mountain-biking:	🚵‍♂️
:man-playing-handball:	🤾‍♂️
:man-playing-water-polo:	🤽‍♂️
:man-pouting:	🙎‍♂️
:man-raising-hand:	🙋‍♂️
:man-rowing-boat:	🚣‍♂️
:man-running:	🏃‍♂️
:man-shrugging:	🤷‍♂️
:man-surfing:	🏄‍♂️
:man-swimming:	🏊‍♂️
:man-tipping-hand:	💁‍♂️
:man-walking:	🚶‍♂️
:man-wearing-turban:	👳‍♂️
:man-woman-boy:	👨‍👩‍👦
:man-woman-boy-boy:	👨‍👩‍👦‍👦
:man-woman-girl:	👨‍👩‍👧
:man-woman-girl-boy:	👨‍👩‍👧‍👦
:man-woman-girl-girl:	👨‍👩‍👧‍👧
:man-wrestling:	🤼‍♂️
:man_and_woman_holding_hands:	👫
:man_artist:	👨‍🎨
:man_artist_tone1:	👨🏻‍🎨
:man_artist_tone2:	👨🏼‍🎨
:man_artist_tone3:	👨🏽‍🎨
:man_artist_tone4:	👨🏾‍🎨
:man_artist_tone5:	👨🏿‍🎨
:man_astronaut:	👨‍🚀
:man_astronaut_tone1:	👨🏻‍🚀
:man_astronaut_tone2:	👨🏼‍🚀
:man_astronaut_tone3:	👨🏽‍🚀
:man_astronaut_tone4:	👨🏾‍🚀
:man_astronaut_tone5:	👨🏿‍🚀
:man_bald:	👨‍🦲
:man_beard:	🧔‍♂️
:man_biking:	🚴‍♂️
:man_biking_tone1:	🚴🏻‍♂️
:man_biking_tone2:	🚴🏼‍♂️
:man_biking_tone3:	🚴🏽‍♂️
:man_biking_tone4:	🚴🏾‍♂️
:man_biking_tone5:	🚴🏿‍♂️
:man_blond_hair:	👱‍♂️
:man_bouncing_ball:	⛹️‍♂️
:man_bouncing_ball_tone1:	⛹🏻‍♂️
:man_bouncing_ball_tone2:	⛹🏼‍♂️
:man_bouncing_ball_tone3:	⛹🏽‍♂️
:man_bouncing_ball_tone4:	⛹🏾‍♂️
:man_bouncing_ball_tone5:	⛹🏿‍♂️
:man_bowing:	🙇‍♂️
:man_bowing_tone1:	🙇🏻‍♂️
:man_bowing_tone2:	🙇🏼‍♂️
:man_bowing_tone3:	🙇🏽‍♂️
:man_bowing_tone4:	🙇🏾‍♂️
:man_bowing_tone5:	🙇🏿‍♂️
:man_cartwheeling:	🤸‍♂️
:man_cartwheeling_tone1:	🤸🏻‍♂️
:man_cartwheeling_tone2:	🤸🏼‍♂️
:man_cartwheeling_tone3:	🤸🏽‍♂️
:man_cartwheeling_tone4:	🤸🏾‍♂️
:man_cartwheeling_tone5:	🤸🏿‍♂️
:man_climbing:	🧗‍♂️
:man_climbing_tone1:	🧗🏻‍♂️
:man_climbing_tone2:	🧗🏼‍♂️
:man_climbing_tone3:	🧗🏽‍♂️
:man_climbing_tone4:	🧗🏾‍♂️
:man_climbing_tone5:	🧗🏿‍♂️
:man_construction_worker:	👷‍♂️
:man_construction_worker_tone1:	👷🏻‍♂️
:man_construction_worker_tone2:	👷🏼‍♂️
:man_construction_worker_tone3:	👷🏽‍♂️
:man_construction_worker_tone4:	👷🏾‍♂️
:man_construction_worker_tone5:	👷🏿‍♂️
:man_cook:	👨‍🍳
:man_cook_tone1:	👨🏻‍🍳
:man_cook_tone2:	👨🏼‍🍳
:man_cook_tone3:	👨🏽‍🍳
:man_cook_tone4:	👨🏾‍🍳
:man_cook_tone5:	👨🏿‍🍳
:man_curly_hair:	👨‍🦱
:man_dancing:	🕺
:man_dancing_tone1:	🕺🏻
:man_dancing_tone2:	🕺🏼
:man_dancing_tone3:	🕺🏽
:man_dancing_tone4:	🕺🏾
:man_dancing_tone5:	🕺🏿
:man_detective:	🕵️‍♂️
:man_detective_tone1:	🕵🏻‍♂️
:man_detective_tone2:	🕵🏼‍♂️
:man_detective_tone3:	🕵🏽‍♂️
:man_detective_tone4:	🕵🏾‍♂️
:man_detective_tone5:	🕵🏿‍♂️
:man_elf:	🧝‍♂️
:man_elf_tone1:	🧝🏻‍♂️
:man_elf_tone2:	🧝🏼‍♂️
:man_elf_tone3:	🧝🏽‍♂️
:man_elf_tone4:	🧝🏾‍♂️
:man_elf_tone5:	🧝🏿‍♂️
:man_facepalming:	🤦‍♂️
:man_facepalming_tone1:	🤦🏻‍♂️
:man_facepalming_tone2:	🤦🏼‍♂️
:man_facepalming_tone3:	🤦🏽‍♂️
:man_facepalming_tone4:	🤦🏾‍♂️
:man_facepalming_tone5:	🤦🏿‍♂️
:man_factory_worker:	👨‍🏭
:man_factory_worker_tone1:	👨🏻‍🏭
:man_factory_worker_tone2:	👨🏼‍🏭
:man_factory_worker_tone3:	👨🏽‍🏭
:man_factory_worker_tone4:	👨🏾‍🏭
:man_factory_worker_tone5:	👨🏿‍🏭
:man_fairy:	🧚‍♂️
:man_fairy_tone1:	🧚🏻‍♂️
:man_fairy_tone2:	🧚🏼‍♂️
:man_fairy_tone3:	🧚🏽‍♂️
:man_fairy_tone4:	🧚🏾‍♂️
:man_fairy_tone5:	🧚🏿‍♂️
:man_farmer:	👨‍🌾
:man_farmer_tone1:	👨🏻‍🌾
:man_farmer_tone2:	👨🏼‍🌾
:man_farmer_tone3:	👨🏽‍🌾
:man_farmer_tone4:	👨🏾‍🌾
:man_farmer_tone5:	👨🏿‍🌾
:man_feeding_baby:	👨‍🍼
:man_firefighter:	👨‍🚒
:man_firefighter_tone1:	👨🏻‍🚒
:man_firefighter_tone2:	👨🏼‍🚒
:man_firefighter_tone3:	👨🏽‍🚒
:man_firefighter_tone4:	👨🏾‍🚒
:man_firefighter_tone5:	👨🏿‍🚒
:man_frowning:	🙍‍♂️
:man_frowning_tone1:	🙍🏻‍♂️
:man_frowning_tone2:	🙍🏼‍♂️
:man_frowning_tone3:	🙍🏽‍♂️
:man_frowning_tone4:	🙍🏾‍♂️
:man_frowning_tone5:	🙍🏿‍♂️
:man_genie:	🧞‍♂️
:man_gesturing_NO:	🙅‍♂️
:man_gesturing_OK:	🙆‍♂️
:man_gesturing_no:	🙅‍♂️
:man_gesturing_no_tone1:	🙅🏻‍♂️
:man_gesturing_no_tone2:	🙅🏼‍♂️
:man_gesturing_no_tone3:	🙅🏽‍♂️
:man_gesturing_no_tone4:	🙅🏾‍♂️
:man_gesturing_no_tone5:	🙅🏿‍♂️
:man_gesturing_ok:	🙆‍♂️
:man_gesturing_ok_tone1:	🙆🏻‍♂️
:man_gesturing_ok_tone2:	🙆🏼‍♂️
:man_gesturing_ok_tone3:	🙆🏽‍♂️
:man_gesturing_ok_tone4:	🙆🏾‍♂️
:man_gesturing_ok_tone5:	🙆🏿‍♂️
:man_getting_face_massage:	💆‍♂️
:man_getting_face_massage_tone1:	💆🏻‍♂️
:man_getting_face_massage_tone2:	💆🏼‍♂️
:man_getting_face_massage_tone3:	💆🏽‍♂️
:man_getting_face_massage_tone4:	💆🏾‍♂️
:man_getting_face_massage_tone5:	💆🏿‍♂️
:man_getting_haircut:	💇‍♂️
:man_getting_haircut_tone1:	💇🏻‍♂️
:man_getting_haircut_tone2:	💇🏼‍♂️
:man_getting_haircut_tone3:	💇🏽‍♂️
:man_getting_haircut_tone4:	💇🏾‍♂️
:man_getting_haircut_tone5:	💇🏿‍♂️
:man_getting_massage:	💆‍♂️
:man_golfing:	🏌️‍♂️
:man_golfing_tone1:	🏌🏻‍♂️
:man_golfing_tone2:	🏌🏼‍♂️
:man_golfing_tone3:	🏌🏽‍♂️
:man_golfing_tone4:	🏌🏾‍♂️
:man_golfing_tone5:	🏌🏿‍♂️
:man_guard:	💂‍♂️
:man_guard_tone1:	💂🏻‍♂️
:man_guard_tone2:	💂🏼‍♂️
:man_guard_tone3:	💂🏽‍♂️
:man_guard_tone4:	💂🏾‍♂️
:man_guard_tone5:	💂🏿‍♂️
:man_health_worker:	👨‍⚕️
:man_health_worker_tone1:	👨🏻‍⚕️
:man_health_worker_tone2:	👨🏼‍⚕️
:man_health_worker_tone3:	👨🏽‍⚕️
:man_health_worker_tone4:	👨🏾‍⚕️
:man_health_worker_tone5:	👨🏿‍⚕️
:man_in_business_suit_levitating:	🕴️
:man_in_business_suit_levitating_tone1:	🕴🏻
:man_in_business_suit_levitating_tone2:	🕴🏼
:man_in_business_suit_levitating_tone3:	🕴🏽
:man_in_business_suit_levitating_tone4:	🕴🏾
:man_in_business_suit_levitating_tone5:	🕴🏿
:man_in_lotus_position:	🧘‍♂️
:man_in_lotus_position_tone1:	🧘🏻‍♂️
:man_in_lotus_position_tone2:	🧘🏼‍♂️
:man_in_lotus_position_tone3:	🧘🏽‍♂️
:man_in_lotus_position_tone4:	🧘🏾‍♂️
:man_in_lotus_position_tone5:	🧘🏿‍♂️
:man_in_manual_wheelchair:	👨‍🦽
:man_in_manual_wheelchair_facing_right:	👨‍🦽‍➡️
:man_in_motorized_wheelchair:	👨‍🦼
:man_in_motorized_wheelchair_facing_right:	👨‍🦼‍➡️
:man_in_steamy_room:	🧖‍♂️
:man_in_steamy_room_tone1:	🧖🏻‍♂️
:man_in_steamy_room_tone2:	🧖🏼‍♂️
:man_in_steamy_room_tone3:	🧖🏽‍♂️
:man_in_steamy_room_tone4:	🧖🏾‍♂️
:man_in_steamy_room_tone5:	🧖🏿‍♂️
:man_in_tuxedo:	🤵‍♂️
:man_in_tuxedo_tone1:	🤵🏻
:man_in_tuxedo_tone2:	🤵🏼
:man_in_tuxedo_tone3:	🤵🏽
:man_in_tuxedo_tone4:	🤵🏾
:man_in_tuxedo_tone5:	🤵🏿
:man_judge:	👨‍⚖️
:man_judge_tone1:	👨🏻‍⚖️
:man_judge_tone2:	👨🏼‍⚖️
:man_judge_tone3:	👨🏽‍⚖️
:man_judge_tone4:	👨🏾‍⚖️
:man_judge_tone5:	👨🏿‍⚖️
:man_juggling:	🤹‍♂️
:man_juggling_tone1:	🤹🏻‍♂️
:man_juggling_tone2:	🤹🏼‍♂️
:man_juggling_tone3:	🤹🏽‍♂️
:man_juggling_tone4:	🤹🏾‍♂️
:man_juggling_tone5:	🤹🏿‍♂️
:man_kneeling:	🧎‍♂️
:man_kneeling_facing_right:	🧎‍♂️‍➡️
:man_lifting_weights:	🏋️‍♂️
:man_lifting_weights_tone1:	🏋🏻‍♂️
:man_lifting_weights_tone2:	🏋🏼‍♂️
:man_lifting_weights_tone3:	🏋🏽‍♂️
:man_lifting_weights_tone4:	🏋🏾‍♂️
:man_lifting_weights_tone5:	🏋🏿‍♂️
:man_mage:	🧙‍♂️
:man_mage_tone1:	🧙🏻‍♂️
:man_mage_tone2:	🧙🏼‍♂️
:man_mage_tone3:	🧙🏽‍♂️
:man_mage_tone4:	🧙🏾‍♂️
:man_mage_tone5:	🧙🏿‍♂️
:man_mechanic:	👨‍🔧
:man_mechanic_tone1:	👨🏻‍🔧
:man_mechanic_tone2:	👨🏼‍🔧
:man_mechanic_tone3:	👨🏽‍🔧
:man_mechanic_tone4:	👨🏾‍🔧
:man_mechanic_tone5:	👨🏿‍🔧
:man_mountain_biking:	🚵‍♂️
:man_mountain_biking_tone1:	🚵🏻‍♂️
:man_mountain_biking_tone2:	🚵🏼‍♂️
:man_mountain_biking_tone3:	🚵🏽‍♂️
:man_mountain_biking_tone4:	🚵🏾‍♂️
:man_mountain_biking_tone5:	🚵🏿‍♂️
:man_office_worker:	👨‍💼
:man_office_worker_tone1:	👨🏻‍💼
:man_office_worker_tone2:	👨🏼‍💼
:man_office_worker_tone3:	👨🏽‍💼
:man_office_worker_tone4:	👨🏾‍💼
:man_office_worker_tone5:	👨🏿‍💼
:man_pilot:	👨‍✈️
:man_pilot_tone1:	👨🏻‍✈️
:man_pilot_tone2:	👨🏼‍✈️
:man_pilot_tone3:	👨🏽‍✈️
:man_pilot_tone4:	👨🏾‍✈️
:man_pilot_tone5:	👨🏿‍✈️
:man_playing_handball:	🤾‍♂️
:man_playing_handball_tone1:	🤾🏻‍♂️
:man_playing_handball_tone2:	🤾🏼‍♂️
:man_playing_handball_tone3:	🤾🏽‍♂️
:man_playing_handball_tone4:	🤾🏾‍♂️
:man_playing_handball_tone5:	🤾🏿‍♂️
:man_playing_water_polo:	🤽‍♂️
:man_playing_water_polo_tone1:	🤽🏻‍♂️
:man_playing_water_polo_tone2:	🤽🏼‍♂️
:man_playing_water_polo_tone3:	🤽🏽‍♂️
:man_playing_water_polo_tone4:	🤽🏾‍♂️
:man_playing_water_polo_tone5:	🤽🏿‍♂️
:man_police_officer:	👮‍♂️
:man_police_officer_tone1:	👮🏻‍♂️
:man_police_officer_tone2:	👮🏼‍♂️
:man_police_officer_tone3:	👮🏽‍♂️
:man_police_officer_tone4:	👮🏾‍♂️
:man_police_officer_tone5:	👮🏿‍♂️
:man_pouting:	🙎‍♂️
:man_pouting_tone1:	🙎🏻‍♂️
:man_pouting_tone2:	🙎🏼‍♂️
:man_pouting_tone3:	🙎🏽‍♂️
:man_pouting_tone4:	🙎🏾‍♂️
:man_pouting_tone5:	🙎🏿‍♂️
:man_raising_hand:	🙋‍♂️
:man_raising_hand_tone1:	🙋🏻‍♂️
:man_raising_hand_tone2:	🙋🏼‍♂️
:man_raising_hand_tone3:	🙋🏽‍♂️
:man_raising_hand_tone4:	🙋🏾‍♂️
:man_raising_hand_tone5:	🙋🏿‍♂️
:man_red_hair:	👨‍🦰
